folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,Description,Code,KP
DATA_20160903100727380,20160903100727380@DVR1_Ch1.asf,1590.126,20160903100727693@DVR1_Ch2.asf,1589.813,20160903100727936@DVR1_Ch3.asf,1589.57,20160903103357506,Stabilisation - Mattress - Start,3.5.1,14.669
DATA_20160903100727380,20160903100727380@DVR1_Ch1.asf,1593.726,20160903100727693@DVR1_Ch2.asf,1593.413,20160903100727936@DVR1_Ch3.asf,1593.17,20160903103401106,Stabilisation - Mattress - End,3.5.2,14.6709
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,56.368,20160823070620637@DVR1_Ch2.asf,55.759,20160823070620981@DVR1_Ch3.asf,55.415,20160823070716396,Exposure - End,7.2,56.8799
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,270.332,20160823070620637@DVR1_Ch2.asf,269.723,20160823070620981@DVR1_Ch3.asf,269.379,20160823071050360,Debris - Netting,6.2,56.8301
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,454.776,20160823070620637@DVR1_Ch2.asf,454.167,20160823070620981@DVR1_Ch3.asf,453.823,20160823071354804,Debris - Wire rope,6.3,56.7881
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,546.619,20160823070620637@DVR1_Ch2.asf,546.01,20160823070620981@DVR1_Ch3.asf,545.666,20160823071526647,Field Joint,2.0,56.7678
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,603.7,20160823070620637@DVR1_Ch2.asf,603.091,20160823070620981@DVR1_Ch3.asf,602.747,20160823071623728,Exposure - Start,7.1,56.7574
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,667.302,20160823070620637@DVR1_Ch2.asf,666.693,20160823070620981@DVR1_Ch3.asf,666.349,20160823071727330,Exposure - End,7.2,56.744
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,686.662,20160823070620637@DVR1_Ch2.asf,686.053,20160823070620981@DVR1_Ch3.asf,685.709,20160823071746690,Debris - Soft rope,6.4,56.7404
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,903.653,20160823070620637@DVR1_Ch2.asf,903.044,20160823070620981@DVR1_Ch3.asf,902.7,20160823072123681,Debris - Soft rope,6.4,56.6909
DATA_20160823070620028,20160823070620028@DVR1_Ch1.asf,1041.431,20160823070620637@DVR1_Ch2.asf,1040.822,20160823070620981@DVR1_Ch3.asf,1040.478,20160823072341459,Exposure - Start,7.1,56.6595
DATA_20160824140712015,20160824140712015@DVR1_Ch1.asf,1332.118,20160824140712311@DVR1_Ch2.asf,1331.822,20160824140712593@DVR1_Ch3.asf,1331.54,20160824142924133,Debris - Netting,6.2,33.338
DATA_20160823080308259,20160823080308259@DVR1_Ch1.asf,92.414,20160823080308619@DVR1_Ch2.asf,92.054,20160823080308994@DVR1_Ch3.asf,91.679,20160823080440673,Measurement - CP Stab,16.2,56.195
DATA_20160824024331148,20160824024331148@DVR1_Ch1.asf,1126.976,20160824024331429@DVR1_Ch2.asf,1126.695,20160824024332148@DVR1_Ch3.asf,1125.976,20160824030218124,Exposure - End,7.2,43.6155
DATA_20160824024331148,20160824024331148@DVR1_Ch1.asf,1252.827,20160824024331429@DVR1_Ch2.asf,1252.546,20160824024332148@DVR1_Ch3.asf,1251.827,20160824030423975,Anode - Bracelet - slight wastage 0-25%,1.1.1,43.568
DATA_20160824024331148,20160824024331148@DVR1_Ch1.asf,1395.218,20160824024331429@DVR1_Ch2.asf,1394.937,20160824024332148@DVR1_Ch3.asf,1394.218,20160824030646366,Measurement - CP Stab,16.2,43.568
DATA_20160824024331148,20160824024331148@DVR1_Ch1.asf,1554.035,20160824024331429@DVR1_Ch2.asf,1553.754,20160824024332148@DVR1_Ch3.asf,1553.035,20160824030925183,Debris - Soft rope,6.4,43.551
DATA_20160823073621038,20160823073621038@DVR1_Ch1.asf,1170.218,20160823073621429@DVR1_Ch2.asf,1169.827,20160823073621866@DVR1_Ch3.asf,1169.39,20160823075551256,Exposure - End,7.2,56.2071
DATA_20160823073621038,20160823073621038@DVR1_Ch1.asf,1180.698,20160823073621429@DVR1_Ch2.asf,1180.307,20160823073621866@DVR1_Ch3.asf,1179.87,20160823075601736,Debris - Netting,6.2,56.2044
DATA_20160905014918915,20160905014919431@DVR1_Ch1.asf,22.221,20160905014919775@DVR1_Ch2.asf,21.877,20160905014920197@DVR1_Ch3.asf,21.455,20160905014941652,Survey Section - Start of - Pipe buried,12.1.2,4.693
DATA_20160906113327386,20160906113327855@DVR1_Ch1.asf,-0.469,20160906113328324@DVR1_Ch2.asf,-0.938,20160906113328824@DVR1_Ch3.asf,-1.438,20160906113327386,Survey Section - Start of - Pipe exposed,12.1.1,0.581
DATA_20160906113327386,20160906113327855@DVR1_Ch1.asf,-0.369,20160906113328324@DVR1_Ch2.asf,-0.838,20160906113328824@DVR1_Ch3.asf,-1.338,20160906113327486,Other Fixed - Pipe bend,4.11,0.581
DATA_20160906113327386,20160906113327855@DVR1_Ch1.asf,-0.368,20160906113328324@DVR1_Ch2.asf,-0.837,20160906113328824@DVR1_Ch3.asf,-1.337,20160906113327487,Exposure - End,7.2,0.581
DATA_20160906113327386,20160906113327855@DVR1_Ch1.asf,29.109,20160906113328324@DVR1_Ch2.asf,28.64,20160906113328824@DVR1_Ch3.asf,28.14,20160906113356964,Debris - Soft rope,6.4,0.579
DATA_20160825015106026,20160825015106026@DVR1_Ch1.asf,1291.368,20160825015106494@DVR1_Ch2.asf,1290.9,20160825015106986@DVR1_Ch3.asf,1290.408,20160825021237394,Debris - Soft rope,6.4,19.2217
DATA_20160824070015725,20160824070015975@DVR1_Ch1.asf,54.916,20160824070016225@DVR1_Ch2.asf,54.666,20160824070015725@DVR1_Ch3.asf,55.166,20160824070110891,Exposure - Start,7.1,40.839
DATA_20160823211314030,20160823211314030@DVR1_Ch1.asf,140.35,20160823211314443@DVR1_Ch2.asf,139.937,20160823211314771@DVR1_Ch3.asf,139.609,20160823211534380,Debris - Netting,6.2,47.377
DATA_20160823211314030,20160823211314030@DVR1_Ch1.asf,158.51,20160823211314443@DVR1_Ch2.asf,158.097,20160823211314771@DVR1_Ch3.asf,157.769,20160823211552540,Anode - Bracelet - slight wastage 0-25%,1.1.1,47.37
DATA_20160823211314030,20160823211314030@DVR1_Ch1.asf,265.513,20160823211314443@DVR1_Ch2.asf,265.1,20160823211314771@DVR1_Ch3.asf,264.772,20160823211739543,Exposure - Start,7.1,47.3285
DATA_20160906200424374,20160906200424874@DVR1_Ch1.asf,150.566,20160906200425124@DVR1_Ch2.asf,150.316,20160906200425780@DVR1_Ch3.asf,149.66,20160906200655440,Exposure - End,7.2,4.571
DATA_20160906200424374,20160906200424874@DVR1_Ch1.asf,241.487,20160906200425124@DVR1_Ch2.asf,241.237,20160906200425780@DVR1_Ch3.asf,240.581,20160906200826361,Exposure - Start,7.1,4.5351
DATA_20160907183122041,20160907183122603@DVR1_Ch1.asf,444.497,20160907183123228@DVR1_Ch2.asf,443.872,20160907183123885@DVR1_Ch3.asf,443.215,20160907183847100,Field Joint - Normal,2.1,0.6398
DATA_20160907183122041,20160907183122603@DVR1_Ch1.asf,472.617,20160907183123228@DVR1_Ch2.asf,471.992,20160907183123885@DVR1_Ch3.asf,471.335,20160907183915220,Exposure - End,7.2,0.647
DATA_20160907183122041,20160907183122603@DVR1_Ch1.asf,496.578,20160907183123228@DVR1_Ch2.asf,495.953,20160907183123885@DVR1_Ch3.asf,495.296,20160907183939181,Exposure - intermittent start,7.4,0.653
DATA_20160907183122041,20160907183122603@DVR1_Ch1.asf,548.859,20160907183123228@DVR1_Ch2.asf,548.234,20160907183123885@DVR1_Ch3.asf,547.577,20160907184031462,Exposure - intermittent  end,7.5,0.667
DATA_20160825062419008,20160825062419008@DVR1_Ch1.asf,601.667,20160825062419258@DVR1_Ch2.asf,601.417,20160825062419633@DVR1_Ch3.asf,601.042,20160825063420675,Exposure - End,7.2,14.0553
DATA_20160825062419008,20160825062419008@DVR1_Ch1.asf,656.668,20160825062419258@DVR1_Ch2.asf,656.418,20160825062419633@DVR1_Ch3.asf,656.043,20160825063515676,Exposure - Start,7.1,14.0373
DATA_20160825062419008,20160825062419008@DVR1_Ch1.asf,1101.273,20160825062419258@DVR1_Ch2.asf,1101.023,20160825062419633@DVR1_Ch3.asf,1100.648,20160825064240281,Debris - Boulder,6.1,13.8738
DATA_20160825062419008,20160825062419008@DVR1_Ch1.asf,1125.674,20160825062419258@DVR1_Ch2.asf,1125.424,20160825062419633@DVR1_Ch3.asf,1125.049,20160825064304682,Debris - Boulder,6.1,13.864
DATA_20160825062419008,20160825062419008@DVR1_Ch1.asf,1585.388,20160825062419258@DVR1_Ch2.asf,1585.138,20160825062419633@DVR1_Ch3.asf,1584.763,20160825065044396,Debris - Other soft debris,6.15,13.678
DATA_20160824143712040,20160824143712040@DVR1_Ch1.asf,263.546,20160824143712462@DVR1_Ch2.asf,263.124,20160824143712743@DVR1_Ch3.asf,262.843,20160824144135586,Debris - Wire rope,6.3,33.073
DATA_20160824143712040,20160824143712040@DVR1_Ch1.asf,294.706,20160824143712462@DVR1_Ch2.asf,294.284,20160824143712743@DVR1_Ch3.asf,294.003,20160824144206746,Debris - Boulder,6.1,33.061
DATA_20160824143712040,20160824143712040@DVR1_Ch1.asf,876.552,20160824143712462@DVR1_Ch2.asf,876.13,20160824143712743@DVR1_Ch3.asf,875.849,20160824145148592,Survey Section - End of - Pipe buried,12.2.2,32.885
DATA_20160823172721656,20160823172721694@DVR1_Ch1.asf,1177.751,20160823172722162@DVR1_Ch2.asf,1177.283,20160823172721656@DVR1_Ch3.asf,1177.789,20160823174659445,Exposure - End,7.2,50.878
DATA_20160823172721656,20160823172721694@DVR1_Ch1.asf,1184.951,20160823172722162@DVR1_Ch2.asf,1184.483,20160823172721656@DVR1_Ch3.asf,1184.989,20160823174706645,Debris - Soft rope,6.4,50.876
DATA_20160823172721656,20160823172721694@DVR1_Ch1.asf,1320.514,20160823172722162@DVR1_Ch2.asf,1320.046,20160823172721656@DVR1_Ch3.asf,1320.552,20160823174922208,Debris - Soft rope,6.4,50.843
DATA_20160823172721656,20160823172721694@DVR1_Ch1.asf,1324.314,20160823172722162@DVR1_Ch2.asf,1323.846,20160823172721656@DVR1_Ch3.asf,1324.352,20160823174926008,Debris - Netting,6.2,50.842
DATA_20160823172721656,20160823172721694@DVR1_Ch1.asf,1441.597,20160823172722162@DVR1_Ch2.asf,1441.129,20160823172721656@DVR1_Ch3.asf,1441.635,20160823175123291,Exposure - Start,7.1,50.806
DATA_20160823134349066,20160823134349066@DVR1_Ch1.asf,1043.148,20160823134349331@DVR1_Ch2.asf,1042.883,20160823134349753@DVR1_Ch3.asf,1042.461,20160823140112214,Exposure - End,7.2,52.915
DATA_20160823134349066,20160823134349066@DVR1_Ch1.asf,1135.07,20160823134349331@DVR1_Ch2.asf,1134.805,20160823134349753@DVR1_Ch3.asf,1134.383,20160823140244136,Debris - Soft rope,6.4,52.883
DATA_20160823134349066,20160823134349066@DVR1_Ch1.asf,1159.35,20160823134349331@DVR1_Ch2.asf,1159.085,20160823134349753@DVR1_Ch3.asf,1158.663,20160823140308416,Field Joint,2,52.875
DATA_20160823134349066,20160823134349066@DVR1_Ch1.asf,1179.99,20160823134349331@DVR1_Ch2.asf,1179.725,20160823134349753@DVR1_Ch3.asf,1179.303,20160823140329056,Anode - Bracelet - moderate wastage 25-50%,1.1.2,52.869
DATA_20160903022730068,20160903022730678@DVR1_Ch1.asf,0.02,20160903022730068@DVR1_Ch2.asf,0.63,20160903022731303@DVR1_Ch3.asf,-0.605,20160903022730698,Survey Section - Start of - Pipe exposed,12.1.1,0.6667
DATA_20160903022730068,20160903022730678@DVR1_Ch1.asf,422.347,20160903022730068@DVR1_Ch2.asf,422.957,20160903022731303@DVR1_Ch3.asf,421.722,20160903023433025,Debris - Metalwork,6.7,0.5919
DATA_20160903022730068,20160903022730678@DVR1_Ch1.asf,766.192,20160903022730068@DVR1_Ch2.asf,766.802,20160903022731303@DVR1_Ch3.asf,765.567,20160903024016870,Debris - Soft rope,6.4,0.5508
DATA_20160903022730068,20160903022730678@DVR1_Ch1.asf,876.394,20160903022730068@DVR1_Ch2.asf,877.004,20160903022731303@DVR1_Ch3.asf,875.769,20160903024207072,Debris - Bouy,6.13,0.5176
DATA_20160823091005664,20160823091005664@DVR1_Ch1.asf,114.302,20160823091006320@DVR1_Ch2.asf,113.646,20160823091006742@DVR1_Ch3.asf,113.224,20160823091159966,Anode - Bracelet - slight wastage 0-25%,1.1.1,55.6231
DATA_20160823091005664,20160823091005664@DVR1_Ch1.asf,564.909,20160823091006320@DVR1_Ch2.asf,564.253,20160823091006742@DVR1_Ch3.asf,563.831,20160823091930573,Field Joint,2,55.5152
DATA_20160823091005664,20160823091005664@DVR1_Ch1.asf,732.192,20160823091006320@DVR1_Ch2.asf,731.536,20160823091006742@DVR1_Ch3.asf,731.114,20160823092217856,Anode - Bracelet - slight wastage 0-25%,1.1.1,55.4716
DATA_20160823091005664,20160823091005664@DVR1_Ch1.asf,1005.995,20160823091006320@DVR1_Ch2.asf,1005.339,20160823091006742@DVR1_Ch3.asf,1004.917,20160823092651659,Field Joint,2,55.4017
DATA_20160823091005664,20160823091005664@DVR1_Ch1.asf,1340.239,20160823091006320@DVR1_Ch2.asf,1339.583,20160823091006742@DVR1_Ch3.asf,1339.161,20160823093225903,Anode - Bracelet - slight wastage 0-25%,1.1.1,55.321
DATA_20160823091005664,20160823091005664@DVR1_Ch1.asf,1525.161,20160823091006320@DVR1_Ch2.asf,1524.505,20160823091006742@DVR1_Ch3.asf,1524.083,20160823093530825,Debris - Soft rope,6.4,55.2712
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,284.338,20160907025932691@DVR1_Ch2.asf,283.745,20160907025933395@DVR1_Ch3.asf,283.041,20160907030416436,Exposure - End,7.2,2.412
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,293.258,20160907025932691@DVR1_Ch2.asf,292.665,20160907025933395@DVR1_Ch3.asf,291.961,20160907030425356,Field Joint - Normal,2.1,2.409
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,365.939,20160907025932691@DVR1_Ch2.asf,365.346,20160907025933395@DVR1_Ch3.asf,364.642,20160907030538037,Exposure - Start,7.1,2.382
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,833.907,20160907025932691@DVR1_Ch2.asf,833.314,20160907025933395@DVR1_Ch3.asf,832.61,20160907031326005,Exposure - End,7.2,2.188
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,836.467,20160907025932691@DVR1_Ch2.asf,835.874,20160907025933395@DVR1_Ch3.asf,835.17,20160907031328565,Field Joint - Normal,2.1,2.187
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,865.747,20160907025932691@DVR1_Ch2.asf,865.154,20160907025933395@DVR1_Ch3.asf,864.45,20160907031357845,Field Joint - Normal,2.1,2.175
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,898.748,20160907025932691@DVR1_Ch2.asf,898.155,20160907025933395@DVR1_Ch3.asf,897.451,20160907031430846,Exposure - Start,7.1,2.1611
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,923.228,20160907025932691@DVR1_Ch2.asf,922.635,20160907025933395@DVR1_Ch3.asf,921.931,20160907031455326,Exposure - intermittent  end,7.5,2.151
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,969.269,20160907025932691@DVR1_Ch2.asf,968.676,20160907025933395@DVR1_Ch3.asf,967.972,20160907031541367,Exposure - intermittent start,7.4,2.134
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,1050.43,20160907025932691@DVR1_Ch2.asf,1049.837,20160907025933395@DVR1_Ch3.asf,1049.133,20160907031702528,Exposure - End,7.2,2.1034
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,1072.911,20160907025932691@DVR1_Ch2.asf,1072.318,20160907025933395@DVR1_Ch3.asf,1071.614,20160907031725009,Exposure - Start,7.1,2.095
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,1079.751,20160907025932691@DVR1_Ch2.asf,1079.158,20160907025933395@DVR1_Ch3.asf,1078.454,20160907031731849,Exposure - intermittent  end,7.5,2.0921
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,1119.15,20160907025932691@DVR1_Ch2.asf,1118.557,20160907025933395@DVR1_Ch3.asf,1117.853,20160907031811248,Exposure - intermittent start,7.4,2.076
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,1165.871,20160907025932691@DVR1_Ch2.asf,1165.278,20160907025933395@DVR1_Ch3.asf,1164.574,20160907031857969,Exposure - intermittent  end,7.5,2.055
DATA_20160907025932098,20160907025932098@DVR1_Ch1.asf,1251.873,20160907025932691@DVR1_Ch2.asf,1251.28,20160907025933395@DVR1_Ch3.asf,1250.576,20160907032023971,Exposure - intermittent start,7.4,2.02
DATA_20160903193727361,20160903193727752@DVR1_Ch1.asf,19.22,20160903193728173@DVR1_Ch2.asf,18.799,20160903193728533@DVR1_Ch3.asf,18.439,20160903193746972,Survey Section - Start of - Pipe buried,12.1.2,5.3459
DATA_20160905202134376,20160905202134985@DVR1_Ch1.asf,82.019,20160905202135376@DVR1_Ch2.asf,81.628,20160905202135954@DVR1_Ch3.asf,81.05,20160905202257004,Stabilisation - Mattress - End,3.5.2,-0.028
DATA_20160905202134376,20160905202134985@DVR1_Ch1.asf,193.86,20160905202135376@DVR1_Ch2.asf,193.469,20160905202135954@DVR1_Ch3.asf,192.891,20160905202448845,Stabilisation - Mattress - Start,3.5.1,-0.045
DATA_20160905202134376,20160905202134985@DVR1_Ch1.asf,691.668,20160905202135376@DVR1_Ch2.asf,691.277,20160905202135954@DVR1_Ch3.asf,690.699,20160905203306653,Measurement - CP Stab,16.2,-0.063
DATA_20160905202134376,20160905202134985@DVR1_Ch1.asf,718.228,20160905202135376@DVR1_Ch2.asf,717.837,20160905202135954@DVR1_Ch3.asf,717.259,20160905203333213,Measurement - CP Stab,16.2,-0.063
DATA_20160905202134376,20160905202134985@DVR1_Ch1.asf,734.95,20160905202135376@DVR1_Ch2.asf,734.559,20160905202135954@DVR1_Ch3.asf,733.981,20160905203349935,Survey Section - End of - Pipe exposed,12.2.1,-0.06
DATA_20160824173911042,20160824173911042@DVR1_Ch1.asf,1231.548,20160824173911636@DVR1_Ch2.asf,1230.954,20160824173912255@DVR1_Ch3.asf,1230.335,20160824175942590,Debris - Soft rope,6.4,29.109
DATA_20160824051722011,20160824051722730@DVR1_Ch1.asf,450.01,20160824051723433@DVR1_Ch2.asf,449.307,20160824051722011@DVR1_Ch3.asf,450.729,20160824052452740,Exposure - End,7.2,40.9164
DATA_20160824051722011,20160824051722730@DVR1_Ch1.asf,453.57,20160824051723433@DVR1_Ch2.asf,452.867,20160824051722011@DVR1_Ch3.asf,454.289,20160824052456300,Span - End,8.2,40.9159
DATA_20160824051722011,20160824051722730@DVR1_Ch1.asf,460.85,20160824051723433@DVR1_Ch2.asf,460.147,20160824051722011@DVR1_Ch3.asf,461.569,20160824052503580,Anode - Bracelet - slight wastage 0-25%,1.1.1,40.9136
DATA_20160824051722011,20160824051722730@DVR1_Ch1.asf,664.468,20160824051723433@DVR1_Ch2.asf,663.765,20160824051722011@DVR1_Ch3.asf,665.187,20160824052827198,Measurement - CP Stab,16.2,40.913
DATA_20160824051722011,20160824051722730@DVR1_Ch1.asf,686.714,20160824051723433@DVR1_Ch2.asf,686.011,20160824051722011@DVR1_Ch3.asf,687.433,20160824052849444,Span - Start,8.1,40.913
DATA_20160824051722011,20160824051722730@DVR1_Ch1.asf,686.814,20160824051723433@DVR1_Ch2.asf,686.111,20160824051722011@DVR1_Ch3.asf,687.533,20160824052849544,Other Fixed - Tee-piece,4.8,40.913
DATA_20160824051722011,20160824051722730@DVR1_Ch1.asf,686.914,20160824051723433@DVR1_Ch2.asf,686.211,20160824051722011@DVR1_Ch3.asf,687.633,20160824052849644,Exposure - Start,7.1,40.913
DATA_20160825072215774,20160825072216493@DVR1_Ch1.asf,664.208,20160825072215774@DVR1_Ch2.asf,664.927,20160825072217056@DVR1_Ch3.asf,663.645,20160825073320701,Debris - Boulder,6.1,13.343
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,2.53,20160824031332646@DVR1_Ch2.asf,1.921,20160824031333336@DVR1_Ch3.asf,1.231,20160824031334567,Exposure - Start,7.1,43.4841
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,274.657,20160824031332646@DVR1_Ch2.asf,274.048,20160824031333336@DVR1_Ch3.asf,273.358,20160824031806694,Exposure - End,7.2,43.375
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,340.378,20160824031332646@DVR1_Ch2.asf,339.769,20160824031333336@DVR1_Ch3.asf,339.079,20160824031912415,Exposure - Start,7.1,43.358
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,955.272,20160824031332646@DVR1_Ch2.asf,954.663,20160824031333336@DVR1_Ch3.asf,953.973,20160824032927309,Exposure - End,7.2,43.102
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,988.273,20160824031332646@DVR1_Ch2.asf,987.664,20160824031333336@DVR1_Ch3.asf,986.974,20160824033000310,Field Joint,2.0,43.09
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1011.314,20160824031332646@DVR1_Ch2.asf,1010.705,20160824031333336@DVR1_Ch3.asf,1010.015,20160824033023351,Debris - Wire rope,6.3,43.0824
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1094.276,20160824031332646@DVR1_Ch2.asf,1093.667,20160824031333336@DVR1_Ch3.asf,1092.977,20160824033146313,Exposure - Start,7.1,43.06
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1254.6,20160824031332646@DVR1_Ch2.asf,1253.991,20160824031333336@DVR1_Ch3.asf,1253.301,20160824033426637,Exposure - End,7.2,42.996
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1269.71,20160824031332646@DVR1_Ch2.asf,1269.101,20160824031333336@DVR1_Ch3.asf,1268.411,20160824033441747,Field Joint,2.0,42.989
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1287.04,20160824031332646@DVR1_Ch2.asf,1286.431,20160824031333336@DVR1_Ch3.asf,1285.741,20160824033459077,Exposure - Start,7.1,42.984
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1409.711,20160824031332646@DVR1_Ch2.asf,1409.102,20160824031333336@DVR1_Ch3.asf,1408.412,20160824033701748,Exposure - End,7.2,42.941
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1668.25,20160824031332646@DVR1_Ch2.asf,1667.641,20160824031333336@DVR1_Ch3.asf,1666.951,20160824034120287,Field Joint,2.0,42.848
DATA_20160824031332037,20160824031332037@DVR1_Ch1.asf,1678.53,20160824031332646@DVR1_Ch2.asf,1677.921,20160824031333336@DVR1_Ch3.asf,1677.231,20160824034130567,Exposure - Start,7.1,42.845
DATA_20160825212348017,20160825212348017@DVR1_Ch1.asf,525.811,20160825212348501@DVR1_Ch2.asf,525.327,20160825212349001@DVR1_Ch3.asf,524.827,20160825213233828,Debris - Boulder,6.1,2.6143
DATA_20160825212348017,20160825212348017@DVR1_Ch1.asf,1018.783,20160825212348501@DVR1_Ch2.asf,1018.299,20160825212349001@DVR1_Ch3.asf,1017.799,20160825214046800,Debris - Boulder,6.1,2.442
DATA_20160825212348017,20160825212348017@DVR1_Ch1.asf,1794.162,20160825212348501@DVR1_Ch2.asf,1793.678,20160825212349001@DVR1_Ch3.asf,1793.178,20160825215342179,Debris - Boulder,6.1,2.164
DATA_20160825215349008,20160825215349008@DVR1_Ch1.asf,132.882,20160825215349737@DVR1_Ch2.asf,132.153,20160825215349987@DVR1_Ch3.asf,131.903,20160825215601890,Debris - Boulder,6.1,2.112
DATA_20160825215349008,20160825215349008@DVR1_Ch1.asf,162.443,20160825215349737@DVR1_Ch2.asf,161.714,20160825215349987@DVR1_Ch3.asf,161.464,20160825215631451,Debris - Boulder,6.1,2.1017
